in_catalog,tic__tess_id,date_added,date_modified,sectors,tic__ra,tic__dec,tic__Tmag,tic__glat,tic__glon,tic__pmra,tic__pmdec,bjd0,bjd0_uncert,period,period_uncert,morph_coeff,tic__teff,tic__logg,tic__abun,source,flags
True, 0191769621, 2020-07-28 16:47:16, , 17, 22.051569, 44.049242, 6.69, 129.878840, -18.325987, 1.29178, -7.16383, 1769.523819, 0.002838, 16.9850358, 0.0036069, 0.145, 10744, , , LCF, A,
True, 0191926695, 2020-07-28 17:17:03, , 8, 136.524751, -38.885718, 8.60, 262.316871, 5.611098, -8.2, 4.3, 1518.410366, 0.000596, 1.9350003, 0.0001072, 0.413, , , , LCF, ,
True, 0191933664, 2020-07-28 16:48:56, , 20, 102.826987, 47.673382, 9.44, 168.585845, 19.680655, 4.44285, -7.00701, 1846.004522, 0.000026, 9.8154184, 0.0000260, 0.163, 5464, 4.13, -0.01, LCF, ,
True, 0191965113, 2020-07-28 16:48:38, , 20, 103.324613, 42.970521, 11.40, 173.395758, 18.426939, 1.57341, -8.3196, 1852.108150, 0.210063, 20.8289572, 0.9342655, 0.076, 7386, 4.19, 0.41, LCF, ,
True, 0192071095, 2020-07-28 16:48:38, , 20, 104.781298, 43.617648, 9.87, 173.130053, 19.643377, 66.0661, -37.7011, 1848.514342, 0.000154, 12.1727418, 0.0003112, 0.117, 5937, 4.32, -0.41, LCF, ,
True, 0192087959, 2020-07-28 16:49:35, , 8;9, 137.071453, -37.114870, 7.66, 261.283156, 7.116443, -58.3166, -3.31343, 1516.827276, 0.000017, 2.4768652, 0.0002481, 0.392, 5761, 4.42, , LCF, A,
True, 0192111972, 2020-07-28 16:48:47, , 20, 105.021388, 42.184188, 8.01, 174.626527, 19.334224, 2.8, -0.1, 1865.170886, 0.012394, 22.8434607, 0.7312908, 0.076, 7564, , 0.12, LCF, ,
True, 0192201543, 2020-07-28 16:48:46, , 20, 105.744237, 42.060388, 10.85, 174.938873, 19.799156, -14.1049, -3.62142, 1845.868998, 0.589026, 17.4624961, 0.5357147, 0.179, 6027, 3.90, -0.65, LCF, ,
True, 0192587088, 2020-07-28 16:47:23, , 18, 47.385534, 42.877417, 10.53, 148.176452, -13.123773, 6.77918, -8.22896, 1792.989340, 0.001832, 2.4054872, 0.0001309, 0.494, 6174, 4.11, -0.08, LCF, ,
True, 0192826603, 2020-07-28 21:16:40, , 5;6;32;33, 82.714385, -36.630805, 13.91, 241.192243, -31.200839, -31.9016, -41.0255, 1439.636273, 1.042265, 2.6473106, 0.0000048, 0.219, 3902, 4.68, , LCF, ,
True, 0192990023, 2020-07-28 16:49:32, , 9;36, 155.345142, -28.694330, 10.87, 267.275746, 23.597625, -6.63905, -5.96275, 1545.102740, 0.020136, 0.9008980, 0.0000108, 0.702, 7378, 4.15, , LCF, ,
True, 0193092806, 2020-07-28 16:49:53, , 9;36, 156.735311, -27.382527, 14.70, 267.523424, 25.379601, -4.57092, -5.41271, 1544.424721, 0.001079, 0.1185081, 0.0000189, 0.516, 28900, 5.60, , LCF, ,
True, 0193136669, 2020-07-28 16:49:45, , 9;36, 157.190830, -28.510424, 13.06, 268.603458, 24.689316, -65.2315, -12.4634, 1545.151122, 0.004825, 1.5660057, 0.0000244, 0.650, 2963, 4.80, , LCF, ,
True, 0193271278, 2020-07-28 16:49:38, , 9;36, 158.578769, -29.815384, 10.34, 270.510173, 24.288190, -16.5531, 3.03868, 1544.603962, 0.023126, 2.1742728, 0.0000021, 0.506, 6534, 4.16, , LCF, ,
True, 0193391232, 2020-07-28 16:45:21, , 15, 305.761834, 43.242356, 10.47, 80.690823, 3.444723, 2.02998, -6.31754, 1714.769482, 0.000066, 3.4510694, 0.0000133, 0.522, 7681, 3.86, 0.07, LCF, ,
True, 0193537392, 2020-07-28 16:44:52, , 14;15, 305.877163, 46.524844, 16.16, 83.443202, 5.247484, 1.26003, -1.97302, 1683.461354, 0.000096, 0.1647381, 0.0000009, 0.537, 6765, , , LCF, ,
True, 0193538686, 2020-07-28 16:45:22, , 15, 305.907746, 46.931102, 11.86, 83.790838, 5.461229, -2.69688, -10.164, 1711.752750, 0.000075, 0.4050058, 0.0000193, 0.711, 5935, 3.89, , LCF, ,
True, 0193545440, 2020-07-28 16:45:24, , 15, 305.971487, 46.921907, 12.07, 83.808115, 5.420196, -1.55108, -5.88247, 1711.578974, 0.001218, 0.6369221, 0.0000066, 0.593, 6408, 3.95, , LCF, ,
True, 0193545446, 2020-07-28 16:45:09, , 15, 305.970445, 46.920704, 10.28, 83.806715, 5.420096, 34.1685, 21.3514, 1711.662734, 0.000112, 0.6286265, 0.0000104, 0.594, 6739, 4.31, , LCF, ,
True, 0193553960, 2021-02-23 2:57:48, , 24;25, 245.669759, 43.018938, 11.57, 67.788970, 44.781679, None, None, 1955.955441, 0.000291, 0.4140905, 0.0000003, 0.773, 5816, 3.84, -0.37, LCF, ,
True, 0193580427, 2021-02-23 2:58:30, , 25;26, 265.846184, 47.861609, 11.92, 74.573404, 30.852906, None, None, 1983.716786, 0.000314, 0.3943040, 0.0000003, 0.744, 6159, 4.23, 0.21, LCF, ,
True, 0193627658, 2021-02-23 2:58:32, , 25;26, 266.562678, 45.392166, 11.06, 71.825508, 30.000675, None, None, 1984.297453, 0.000025, 0.7871829, 0.0000038, 0.633, 6245, 3.80, , LCF, ,
True, 0193635719, 2021-02-23 2:58:33, , 25;26, 266.932799, 46.542057, 11.95, 73.183324, 29.931776, None, None, 1984.106330, 0.000131, 0.4866178, 0.0000007, 0.763, 6920, 4.11, , LCF, ,
True, 0193728983, 2021-02-23 2:58:34, , 25;26, 267.925056, 47.975200, 11.58, 74.934189, 29.490330, None, None, 1983.584207, 0.000001, 0.4549953, 0.0000076, 0.769, 6027, 4.05, -0.06, LCF, ,
True, 0193770329, 2021-02-23 2:58:35, , 25;26, 268.162767, 43.824816, 11.90, 70.293805, 28.597182, None, None, 1984.012240, 0.001788, 0.3163093, 0.0000206, 0.902, 5321, 4.30, , LCF, ,
True, 0193774939, 2021-02-23 2:58:36, , 25;26, 268.303065, 43.773102, 9.86, 70.258873, 28.487697, None, None, 1984.107934, 0.000344, 1.3057478, 0.0000093, 0.565, 7358, 4.05, , LCF, ,
True, 0193822785, 2020-12-01 19:18:51, , 25;26, 268.996980, 45.874269, 12.25, 72.711711, 28.409682, -18.6, -61.29, 1984.468561, 0.000662, 0.9667583, 0.0000250, 0.458, 4767, , , LCF, ,
True, 0193823999, 2021-02-23 2:58:37, , 25;26, 268.899343, 43.805597, 11.86, 70.393523, 28.072632, None, None, 1983.455195, 0.000755, 0.3698731, 0.0000051, 0.826, 6233, 4.27, -0.35, LCF, ,
True, 0193831684, 2020-07-28 16:43:43, , 13, 270.772102, -34.208809, 13.03, 357.314007, -5.867891, 2.58545, -71.6432, 1656.272101, 0.005239, 1.2933235, 0.0004809, 0.561, 3088, 4.88, , LCF, ,
True, 0193867475, 2020-07-28 16:44:01, , 14;25;26, 269.392247, 47.508294, 11.78, 74.594835, 28.439963, 10.0604, -13.3689, 1686.890526, 0.000200, 1.7771916, 0.0000017, 0.484, 5730, 4.00, 0.12, LCF, ,
True, 0193948188, 2020-07-28 16:45:58, , 16;23;24, 228.999156, 50.527599, 10.32, 83.314773, 53.988053, 4.33429, -2.31276, 1742.606138, 0.001005, 5.6181129, 0.0000237, 0.272, 7158, 3.93, 0.47, LCF, ,
True, 0193971913, 2020-07-28 16:46:02, , 16;22;23;24, 229.679963, 53.560772, 9.38, 87.438289, 52.186205, -58.2481, 35.2393, 1901.477893, 0.000633, 3.7928444, 0.0000290, 0.365, 6483, 4.17, , LCF, ,
True, 0193994472, 2020-07-28 17:19:46, , 24, 231.549661, 48.553023, 11.70, 79.134396, 53.284231, -16.1687, -3.42323, 1960.875010, 0.000142, 6.3521500, 0.0000805, 0.246, 5479, 3.99, , LCF, ,
True, 0194132691, 2020-07-28 16:45:04, , 14;15, 307.229024, 46.078302, 8.29, 83.616169, 4.226744, -18.5213, -67.8806, 1689.600196, 0.002188, 11.6436879, 0.0009438, 0.259, 6994, 3.84, , LCF, ,
True, 0194303300, 2020-07-28 16:46:55, , 17, 2.232508, 36.766441, 16.11, 113.525223, -25.327658, 165.495, -81.4336, 1766.723182, 0.121148, 2.5019697, 0.0013720, 0.348, , , , LCF, A,
True, 0194736844, 2020-07-28 16:47:39, , 18, 51.606328, 40.458479, 7.74, 152.246596, -13.429689, -4.92612, -4.96198, 1794.786886, 0.106309, 3.0408347, 0.0004743, 0.610, 7659, , , LCF, ,
True, 0195549306, 2020-07-28 16:45:36, , 15, 310.199286, 46.212961, 12.36, 84.954883, 2.656102, -1.50669, -36.993, 1719.112601, 0.005635, 14.3584795, 0.0110332, 0.255, 3964, 4.63, , LCF, ,
True, 0196433833, 2020-07-28 16:47:01, , 17, 15.306383, 42.334824, 9.67, 124.862805, -20.500225, 55.1716, 10.1025, 1766.885947, 0.000582, 23.8403023, 0.3170714, 0.075, 6272, 4.25, , LCF, ,
True, 0196740034, 2020-07-28 16:46:36, , 17, 17.853541, 46.963737, 10.09, 126.471261, -15.770684, -0.484305, -18.5192, 1764.932746, 0.035384, 1.8276701, 0.0000205, 0.523, 6218, 3.72, -0.09, LCF, A,
True, 0196776171, 2020-07-28 16:46:49, , 17, 18.348367, 45.955516, 9.54, 126.914009, -16.746406, 21.9918, -6.64152, 1766.874478, 0.002139, 2.4259113, 0.0002820, 0.472, 6784, 4.35, -0.27, LCF, ,
True, 0196896001, 2020-07-28 16:46:59, , 17, 19.791299, 43.985315, 15.42, 128.189004, -18.603223, -1.39423, -1.58919, 1764.917960, 0.005492, 0.6108151, 0.0002729, 0.341, 9242, 4.52, , LCF, A,
True, 0196920546, 2020-07-28 16:47:49, , 17;18, 20.072698, 47.656479, 11.72, 127.953557, -14.933748, 21.389, -11.03, 1765.542044, 0.000370, 1.5360575, 0.0000036, 0.478, 5419, 4.15, , LCF, ,
True, 0196954401, 2020-07-28 16:43:22, , 13, 277.363479, -31.465399, 13.87, 2.347316, -9.515265, -122.553, -176.881, 1658.514786, 0.004161, 3.7499836, 0.0002421, 0.611, 3382, 4.88, , LCF, ,
True, 0197183006, 2020-07-28 16:48:55, , 20, 104.661699, 39.748881, 14.34, 176.945350, 18.245365, 10.6812, -13.729, 1843.227497, 0.000220, 0.5663165, 0.0000086, 0.477, 3325, 4.78, , LCF, ,
True, 0197570458, 2020-07-28 17:18:45, , 1;28, 325.994167, -38.017428, 13.08, 5.177719, -49.484531, 26.1858, -41.8618, 1332.332753, 0.002872, 7.6179156, 0.0000324, 0.105, 3455, 4.69, , LCF, ,
True, 0197587400, 2020-07-28 16:46:56, , 17, 335.895416, 53.516899, 12.78, 101.948464, -3.221217, -61.9235, -63.9368, 1764.842349, 0.001946, 2.4776908, 0.0002828, 0.331, 3983, 4.60, , LCF, ,
True, 0197735761, 2020-07-28 18:39:21, , 1, 330.754156, -39.356522, 11.63, 2.644184, -53.102302, -8.28906, -10.6338, 1325.598287, 0.000303, 0.6019570, 0.0000013, 0.745, 6607, 3.95, , LCF, ,
True, 0197755658, 2020-07-28 16:46:17, , 16;17, 337.007226, 53.683345, 11.32, 102.597460, -3.429082, -5.12888, -6.6366, 1739.817050, 0.000150, 3.1586975, 0.0000296, 0.368, 7645, 3.86, , LCF, ,
True, 0197757000, 2020-07-28 16:46:33, , 16;17, 337.208024, 53.771078, 10.42, 102.744831, -3.416078, -11.5212, 4.0972, 1739.087820, 0.000124, 2.2065214, 0.0000081, 0.541, 6985, 3.92, , LCF, ,
True, 0197760286, 2020-07-28 17:18:44, , 1;28, 331.507333, -37.285161, 9.58, 6.021575, -53.878886, 33.6335, -17.7214, 1325.394057, 0.215887, 0.6013042, 0.0000016, 0.456, 6357, 4.15, 0.13, LCF, A,
True, 0197766143, 2020-07-28 17:18:47, , 1, 327.095080, -54.762323, 11.11, 340.194695, -46.941089, 6.64538, 0.623736, 1326.506092, 0.000281, 5.2059361, 0.0000484, 0.551, 7309, 3.82, , LCF, ,
True, 0197886566, 2020-07-28 17:15:38, , 2;3;4, 57.310507, -58.441136, 9.83, 270.995406, -46.141559, -0.814447, 7.07909, 1354.374134, 0.003118, 0.8721425, 0.0000200, 0.496, 6019, 4.05, , LCF, ,
True, 0197887879, 2020-07-28 17:15:43, , 2;3;4;29;30;31, 57.385108, -55.348746, 9.33, 266.858389, -47.380950, 5.5, 20.9, 1352.692721, 0.000422, 14.5286478, 0.0010231, 0.070, , , , LCF, ,
True, 0197908268, 2020-07-28 17:15:33, , 2;3;4, 58.612004, -58.577680, 9.72, 270.756309, -45.468475, 7.07842, 7.35733, 1353.860064, 0.000072, 0.9131569, 0.0000003, 0.623, 6581, 3.65, , LCF, ,
True, 0197931263, 2020-07-28 17:15:36, , 3;4, 59.143949, -54.230584, 11.94, 264.785773, -46.843408, 9.86521, 19.5053, 1386.422062, 0.024625, 2.5185892, 0.0000669, 0.497, 6261, 3.66, , LCF, ,
True, 0197933923, 2020-07-28 18:40:40, , 3;4;29;30;31, 59.391571, -54.357382, 8.03, 264.888411, -46.664471, -30.7793, -10.7416, 1386.188098, 0.001387, 0.4901067, 0.0000005, 0.799, 6252, 3.76, , LCF, ,
True, 0198008281, 2020-07-28 18:40:40, , 3;4;29;30;31, 60.266405, -54.406192, 7.88, 264.710652, -46.167543, 29.2357, -6.59908, 1386.100947, 0.002114, 0.1315587, 0.0000113, 0.741, 7089, 4.04, , LCF, ,
True, 0198011271, 2020-07-28 17:15:27, , 3;4;5, 60.654595, -55.040967, 11.03, 265.468805, -45.748716, 22.3624, 23.9759, 1385.798661, 0.001283, 1.9335604, 0.0000328, 0.429, 5969, 4.27, , LCF, ,
True, 0198037741, 2020-07-28 17:15:45, , 2;3;4;5, 61.653707, -56.575279, 8.55, 267.259946, -44.710347, -3.68369, 40.0843, 1354.518888, 0.000511, 0.7799848, 0.0000003, 0.659, 7274, 3.84, , LCF, ,
True, 0198051336, 2020-07-28 17:19:11, , 3;4, 63.042054, -59.099964, 10.79, 270.202556, -43.151512, 25.6637, -0.741876, 1386.143514, 0.000281, 0.6419055, 0.0000079, 0.633, 6485, 4.18, , LCF, ,
True, 0198076334, 2020-07-28 16:42:46, , 2;3;4;5;8;12;29;30;31;32;35, 63.650391, -59.089678, 8.21, 270.042306, -42.861685, 12.5265, 7.6248, 1354.242017, 0.002019, 0.7826006, 0.0000021, 0.545, 5854, 3.62, , LCF, ,
True, 0198109209, 2020-07-28 16:50:37, , 23, 209.599771, 46.850570, 9.91, 93.607563, 66.283103, -3.688, 10.4798, 1931.460443, 0.013784, 0.9582095, 0.0000177, 0.917, 7195, 3.74, , LCF, ,
True, 0198152578, 2020-07-28 16:46:18, , 16;23, 210.998384, 43.229377, 9.59, 85.265398, 68.209618, -105.14, 26.43, 1738.872136, 0.000232, 0.4546775, 0.0000006, 0.563, 5948, , -0.01, LCF, A,
True, 0198181552, 2020-07-28 17:13:27, , 14;15;16;18;19;21;22;23;24;25, 244.792763, 60.304886, 8.57, 91.326878, 41.908447, -7.41838, 21.6977, 1931.211715, 0.002448, 2.8224469, 0.0000299, 0.338, 6692, 3.83, , LCF, A,
True, 0198242676, 2020-07-28 16:44:18, , 14;16;17;18;19;20;21;22;23;24;25;26, 249.766963, 60.701945, 9.14, 90.861847, 39.453125, 23.1767, -58.6567, 1687.696127, 0.000354, 4.6297895, 0.0000101, 0.507, 6208, 4.19, , LCF, ,
True, 0198242678, 2020-07-28 16:44:21, , 14;16;17;18;19;20;21;22;23;24;25;26, 249.766583, 60.699660, 7.89, 90.859053, 39.453898, 22.2945, -58.9879, 1933.075282, 0.000118, 4.6297902, 0.0000077, 0.507, 5409, , , LCF, ,
True, 0198280388, 2020-07-28 16:44:01, , 14;16;18;19;20;21;22;23;24;25;26, 250.274380, 60.606209, 11.28, 90.660140, 39.237088, 5.92212, 3.90523, 1683.637607, 0.000017, 0.4884028, 0.0000000, 0.793, 6147, 3.96, , LCF, ,
True, 0198313291, 2020-07-28 16:45:45, , 15;16;21;22;23;24, 233.688392, 62.278981, 10.09, 97.068448, 45.799245, -256.725, 19.8563, 1711.508635, 0.000554, 0.3067214, 0.0000001, 0.784, 5780, 4.37, , LCF, ,
True, 0198354443, 2020-07-28 16:45:29, , 14;15;16;17;18;19;20;21;22;23;24;25;26, 256.129674, 57.072753, 11.39, 85.555795, 36.893458, 4.19982, -8.24118, 1683.417265, 0.000185, 0.1534342, 0.0000001, 0.740, 6261, 4.15, , LCF, ,
True, 0198366673, 2020-07-28 17:19:38, , 24;25;26, 257.243945, 55.894947, 11.75, 84.022240, 36.391824, 5.82866, 0.0827271, 1956.111018, 0.000092, 1.7599204, 0.0000063, 0.499, 6363, 4.31, , LCF, ,
True, 0198382308, 2020-07-28 16:50:45, , 23;24;25;26, 257.408899, 57.006243, 11.80, 85.386772, 36.207633, 8.68793, 2.29469, 1931.017475, 0.003341, 2.3112289, 0.0000791, 0.426, 5908, 4.28, , LCF, ,
True, 0198382838, 2020-07-28 16:44:05, , 14;15;16;17;18;19;20;21;22;23;24;25;26, 257.531769, 58.407818, 9.95, 87.105339, 36.005329, 16.9508, -46.7676, 1733.326159, 0.000196, 94.1259026, 0.0003319, 0.024, 5180, 4.14, , LCF, ,
True, 0198388252, 2020-07-28 16:44:52, , 14;15;16;17;18;19;20;21;22;23;24;25;26, 258.195339, 57.052889, 11.65, 85.399708, 35.777243, 4.20799, -28.9494, 1683.771365, 0.000318, 0.3951610, 0.0000000, 0.798, 6074, 4.16, , LCF, ,
True, 0198408416, 2020-07-28 16:44:20, , 14;15;16;17;19;20;21;22;23;24;25;26, 258.913296, 58.864498, 12.08, 87.577966, 35.245094, -12.1525, 13.5259, 1683.433722, 0.000125, 0.3647341, 0.0000000, 0.709, 5294, 4.23, 0.20, LCF, ,
True, 0198410119, 2021-02-23 2:57:44, , 24;25;26, 258.966545, 53.990996, 11.06, 81.608489, 35.505548, None, None, 1955.925113, 0.000375, 0.2938984, 0.0000002, 0.899, 5613, 4.36, -0.36, LCF, ,
True, 0198410480, 2020-07-28 16:46:14, , 16;17;20;23;24;25;26, 259.231946, 54.812342, 9.26, 82.609712, 35.324795, 0.360166, -20.3573, 1739.384757, 0.000426, 1.1233451, 0.0000014, 0.739, 6307, 4.06, , LCF, ,
True, 0198416591, 2020-07-28 16:44:38, , 14;15;16;17;18;19;20;21;22;23;24;25;26, 260.091198, 57.974181, 8.30, 86.437797, 34.697174, 75.6753, -56.9863, 1683.427741, 0.000244, 0.3387332, 0.0000002, 0.865, 6123, 4.26, , LCF, ,
True, 0198457457, 2020-07-28 16:45:48, , 15;16;17;18;19;20;21;22;23;24;26, 261.834402, 56.374976, 9.40, 84.460472, 33.814520, 47.5363, 25.2142, 1711.456452, 0.000198, 0.4034692, 0.0000003, 0.917, 6565, 4.12, , LCF, ,
True, 0198507944, 2020-07-28 16:49:09, , 21, 197.688186, 77.653843, 9.43, 121.596804, 39.424295, -8.10274, -5.82994, 1871.173312, 0.000036, 0.3422844, 0.0000005, 0.719, 8681, 4.36, , LCF, ,
True, 0198537349, 2020-07-28 16:44:03, , 14;15;21;22;23;24, 237.124491, 62.344351, 8.24, 95.965260, 44.404019, -24.2284, 34.7164, 1691.167657, 0.000064, 9.5785564, 0.0000186, 0.106, 7079, 3.87, , LCF, A,
True, 0198555959, 2020-07-28 16:44:29, , 14;15;16;17;18;21;22;23;24, 238.048481, 64.883468, 9.59, 98.712442, 42.773856, -22.5417, 37.5461, 1685.323695, 0.006816, 4.1920513, 0.0001927, 0.266, 6167, 4.09, , LCF, ,
True, 0198560607, 2021-02-23 2:57:49, , 24;25;26, 255.341041, 42.163865, 8.96, 66.802674, 37.652953, None, None, 1955.848712, 0.000292, 0.3701469, 0.0000001, 0.787, 6079, 4.23, , LCF, ,
True, 0199010369, 2020-07-28 16:46:28, , 16, 333.317507, 43.957905, 11.10, 95.177326, -10.226321, None, None, 1741.615368, 0.000935, 4.0990887, 0.0003742, 0.260, , , , LCF, ,
True, 0199420503, 2020-07-28 16:44:16, , 14, 306.967934, 30.791207, 9.27, 71.066956, -4.523177, 11.517, 11.9346, 1684.075103, 0.000016, 2.3858567, 0.0000032, 0.524, 6812, 3.74, , LCF, ,
True, 0199549116, 2020-07-28 16:50:24, , 22;23, 240.868281, 61.343443, 8.40, 93.613717, 43.288113, 11.4788, -6.49721, 1901.230260, 0.000828, 1.5859642, 0.0000452, 0.376, 7757, 3.86, , LCF, ,
True, 0199574208, 2020-07-28 16:46:30, , 16;19;22;23;24;25;26, 248.584708, 57.162324, 10.16, 86.565521, 40.912639, -1113.61, 1181.21, 1739.929271, 0.000006, 1.2683892, 0.0000000, 0.264, 3214, 4.91, , LCF, ,
True, 0199574211, 2020-07-28 16:46:10, , 16;19;22;23;24;25;26, 248.589799, 57.169130, 14.50, 86.573446, 40.908387, -1110.87, 1199.4, 1930.187602, 0.000049, 1.2683879, 0.0000030, 0.219, , , , LCF, ,
True, 0199612934, 2020-07-28 16:45:59, , 16;23;24;25, 249.432767, 55.795947, 11.70, 84.669209, 40.746781, -12.6637, 13.8287, 1738.770817, 0.000058, 0.6014874, 0.0000003, 0.916, 6802, 3.95, -0.02, LCF, ,
True, 0199661915, 2020-07-28 16:45:13, , 15;16;19;22;23;25;26, 251.324505, 56.781888, 4.46, 85.675993, 39.529483, -20.7319, 52.1139, 1716.426641, 0.742739, 8.3999010, 0.0062158, 0.339, 6719, 4.08, , LCF, A,
True, 0199662929, 2020-07-28 16:46:34, , 16;23;24;25;26, 251.409687, 54.525550, 10.54, 82.773301, 39.853269, -4.86041, 10.1934, 1740.694015, 0.000161, 2.2935708, 0.0000017, 0.406, 5930, 3.47, , LCF, ,
True, 0199688409, 2020-07-28 16:44:09, , 14;15;16;17;18;19;20;21;22;23;25;26, 253.051450, 57.725469, 12.05, 86.662364, 38.445510, 2.4853, -3.14795, 1683.558047, 0.000155, 0.8682633, 0.0000001, 0.627, 7738, 4.13, , LCF, ,
True, 0199688472, 2020-07-28 16:44:26, , 14;15;16;17;18;19;20;21;22;23;25;26, 253.140304, 57.974005, 9.85, 86.964896, 38.357221, 3.2237, 33.8139, 1687.984095, 0.004179, 1.4412123, 0.0000139, 0.368, 5786, 4.13, , LCF, A,
True, 0199708835, 2020-07-28 17:19:42, , 24;25;26, 253.490731, 55.557261, 10.49, 83.877175, 38.528874, 3.27964, -12.0879, 1965.291141, 0.000214, 10.1201374, 0.0000904, 0.193, 5854, 3.95, , LCF, ,
True, 0199709055, 2020-07-28 16:45:50, , 15;16;19;20;22;23;24;25;26, 253.544738, 56.365152, 11.90, 84.894146, 38.389409, 9.97968, -50.9791, 1930.297755, 0.000051, 3.0546291, 0.0000020, 0.316, 5469, 3.93, -0.07, LCF, ,
True, 0199716496, 2020-07-28 16:44:12, , 14;15;16;17;18;19;20;21;22;23;25;26, 254.391168, 59.531069, 10.64, 88.770843, 37.454458, -19.3211, 37.7358, 1684.376797, 0.000025, 1.0458364, 0.0000003, 0.568, 5764, 4.04, , LCF, ,
True, 0199978301, 2020-07-28 18:46:06, , 16, 336.946621, 45.087105, 13.62, 98.003869, -10.719168, 109.644, 24.0573, 1740.407416, 0.000194, 3.2947265, 0.0000014, 0.306, 3355, 4.84, , LCF, ,
True, 0200135791, 2020-07-28 16:43:46, , 13, 279.327597, -51.909089, 9.20, 343.556222, -18.968667, 9.14741, -2.50699, 1676.210632, 0.002314, 21.9877425, 0.0080228, 0.234, 6707, 3.45, , LCF, ,
True, 0200282468, 2020-07-28 19:32:55, , 4;5, 72.239445, -47.134518, 7.32, 253.109167, -39.985308, 41.86, 33.8734, 1411.079583, 0.171410, 0.8520161, 0.0000102, 0.918, 8167, 3.75, , LCF, ,
True, 0200297691, 2020-07-28 17:15:54, , 4;5, 72.589820, -45.780579, 9.02, 251.339907, -39.766522, 9.23615, 34.5605, 1413.071251, 0.000542, 6.9788711, 0.0000604, 0.534, 5329, , , LCF, ,
True, 0200363295, 2020-07-28 17:15:51, , 4;6;31;32, 77.067493, -44.817752, 8.93, 250.233448, -36.590411, 21.3364, 96.4933, 1411.456689, 0.015319, 0.7531866, 0.0000053, 0.525, 5257, 4.51, , LCF, ,
True, 0200373531, 2020-07-28 16:47:53, , 16, 338.444144, 43.331607, 11.12, 97.999292, -12.776740, -21.7059, -10.8074, 1744.376663, 0.002535, 8.0766059, 0.0011719, 0.262, 5831, 4.08, , LCF, A,
True, 0200440175, 2020-07-28 17:18:59, , 4;5, 70.985373, -43.088633, 11.82, 247.800292, -40.897524, 6.31189, 6.43422, 1411.439592, 0.000974, 1.8260039, 0.0000052, 0.537, 6377, 3.69, , LCF, ,
True, 0200440270, 2020-07-28 17:15:50, , 4;31;32, 70.896672, -42.675823, 10.11, 247.252431, -40.954903, 7.20809, 20.8501, 1411.039053, 0.003122, 1.0788761, 0.0000001, 0.604, 8123, 4.17, , LCF, ,
True, 0200645730, 2020-07-28 18:39:21, , 1, 320.639584, -46.460585, 10.75, 353.187580, -44.920947, -49.0, -28.0, 1325.651062, 0.001087, 0.2917217, 0.0000022, 0.806, 5188, , , LCF, ,
True, 0200792606, 2020-07-28 16:47:42, , 18, 53.740581, 39.555182, 10.32, 154.151863, -13.204539, -39.7579, -57.3271, 1790.873956, 0.000060, 0.7545101, 0.0000039, 0.502, 5879, 4.38, , LCF, ,
True, 0200921621, 2020-07-28 16:47:24, , 18, 54.523055, 36.140992, 9.33, 156.795675, -15.545563, 7.72944, -20.7802, 1795.573157, 0.002049, 4.8641013, 0.0047389, 0.583, 6027, 3.48, , LCF, ,
True, 0200939418, 2020-07-28 16:47:49, , 18, 54.726820, 39.453220, 9.53, 154.837646, -12.826376, 36.4934, -37.4979, 1790.796044, 0.001138, 0.5823027, 0.0000382, 0.724, 5705, 4.28, , LCF, ,
True, 0201176965, 2020-07-28 17:18:42, , 1;2, 357.924260, -53.000095, 11.14, 322.122600, -61.845492, -4.99755, 1.30601, 1325.737970, 0.000301, 1.3640185, 0.0000105, 0.565, 6742, 4.06, , LCF, ,
True, 0201233610, 2020-12-01 19:19:29, , 28;29, 359.516493, -49.300827, 12.95, 324.260059, -65.558662, 14.378, -2.64513, 2097.441642, 0.003885, 21.0578466, 0.0106820, 0.203, 5736, 3.97, , LCF, A,
True, 0201234926, 2020-07-28 17:18:40, , 1;2, 359.873150, -53.609218, 11.52, 319.337870, -61.833275, 61.7226, -116.91, 1332.871706, 0.000291, 14.0946283, 0.0002168, 0.050, 4112, 4.40, , LCF, ,
True, 0201256771, 2020-07-28 17:18:38, , 1;2, 1.818371, -58.457313, 11.38, 313.748635, -57.733842, 41.1501, -8.01867, 1327.450965, 0.000630, 3.7617401, 0.0000171, 0.495, 4979, , -0.31, LCF, ,
True, 0201291281, 2020-07-28 18:39:22, , 1;2, 2.697320, -57.486780, 8.34, 313.480635, -58.801222, -55.6, -37.5, 1325.907140, 0.000013, 0.8103627, 0.0000002, 0.671, , , , LCF, ,
True, 0201293780, 2020-07-28 17:18:45, , 1;2, 3.237080, -57.356728, 9.75, 313.017651, -59.011487, 53.2023, 8.26091, 1325.748880, 0.000180, 0.9377426, 0.0000042, 0.447, 5962, 4.30, , LCF, ,
True, 0201497357, 2020-07-28 17:16:04, , 6, 93.093543, -30.481506, 8.14, 237.306070, -21.186278, -6.75119, 13.7156, 1470.082185, 0.000102, 2.8721398, 0.0000375, 0.451, 7396, 4.06, , LCF, ,
True, 0201601338, 2020-07-28 19:33:31, , 13, 285.101125, -58.471113, 10.43, 337.822890, -24.008594, 61.0145, -102.214, 1654.137850, 0.002413, 0.4505807, 0.0001532, 0.707, 5589, 4.53, , LCF, ,
