KIC,KeplerMorph,KeplerClass,TIC,TessMorph,TessClass,DR3
,,, 0090935391, 0.262,Detached,888623068483756928
,,, 0091369561, 0.552,SemiDetached,6677454069627686144
,,, 0091448148, 0.617,SemiDetached,6484117147590719488
,,, 0091542943, 0.170,Detached,5051952743596712832
,,, 0091638523, 0.484,SemiDetached,4953450417440881792
,,, 0092132775, 0.112,Detached,3930983562288252928
,,, 0092132777, 0.112,Detached,3930983768446683392
,,, 0092234970, 0.638,SemiDetached,5099527782799972736
,,, 0092320552, 0.398,Detached,6778921263246172416
,,, 0092349924, 0.115,Detached,6781774908237245312
,,, 0092350408, 0.252,Detached,6781415196137162752
,,, 0092352621, 0.287,Detached,6780546169633474944
,,, 0092359850, 0.395,Detached,5101513745613343232
,,, 0092594505, 0.060,Detached,6780640865072438656
,,, 0092628706, 0.032,Detached,6781123035281523712
,,, 0092774987, 0.094,Detached,2055725043299446656
,,, 0092776364, 0.683,SemiDetached,2055744078592525440
,,, 0092902907, 0.488,SemiDetached,5345504721678459776
,,, 0092902951, 0.583,SemiDetached,5345504927825740800
,,, 0092995573, 0.290,Detached,5370330766517548288
,,, 0093000166, 0.332,Detached,5370431749788442112
,,, 0093053299, 0.871,Ellipsoidal,2963494521908963968
,,, 0093316328, 0.594,SemiDetached,4321412719641946496
,,, 0093681365, 0.420,SemiDetached,3041204567791348480
,,, 0093911780, 0.280,Detached,5318486456810851072
,,, 0093997745, 0.905,Ellipsoidal,5329122067149201152
,,, 0094257578, 0.465,SemiDetached,6037026754494344192
,,, 0094368565, 0.162,Detached,218519487823384192
,,, 0094637805, 0.786,OverContact,5368777294028600448
,,, 0094986319, 0.115,Detached,2984582227215748864
,,, 0095525589, 0.747,OverContact,3738936917145545600
,,, 0095525590, 0.746,OverContact,3739687539990111872
,,, 0095778110, 0.443,SemiDetached,723049880196881664
,,, 0095867802, 0.536,SemiDetached,5756165167814720512
,,, 0095927692, 0.527,SemiDetached,3988877316255823616
,,, 0096106862, 0.161,Detached,3819234762422588800
,,, 0096799506, 0.213,Detached,5607629182785403904
,,, 0097402522, 0.412,SemiDetached,6612266842713884672
,,, 0097467902, 0.568,SemiDetached,5035911521780451584
,,, 0097472236, 0.797,OverContact,3995053062615349120
,,, 0097486585, 0.737,OverContact,3994771278400812800
,,, 0097833468, 0.803,Ellipsoidal,6741912457770098816
,,, 0098337456, 0.099,Detached,3960895192005457664
,,, 0098628827, 0.921,Ellipsoidal,3577566027943296000
,,, 0098777963, 0.861,Ellipsoidal,5153840122454259456
,,, 0098828631, 0.793,OverContact,5153975843420955136
,,, 0098853987, 0.511,SemiDetached,5152756553745197952
,,, 0098853990, 0.500,SemiDetached,5152756278867291392
,,, 0098974882, 0.460,SemiDetached,925565490943625344
,,, 0099013269, 0.321,Detached,1861222084858776576
,,, 0099028319, 0.263,Detached,3489185629739257472
,,, 0099028324, 0.256,Detached,3489185565315851136
,,, 0099086567, 0.288,Detached,2934344407081046400
,,, 0099135781, 0.777,OverContact,929726691484654592
,,, 0099135783, 0.776,OverContact,929726695778822272
,,, 0099254945, 0.100,Detached,765207904784877440
,,, 0099391575, 0.416,SemiDetached,484964827776829312
,,, 0099465976, 0.631,SemiDetached,6804873890892887808
,,, 0099641129, 0.543,SemiDetached,1102107819544067456
,,, 0099646802, 0.751,OverContact,6828428870229510400
,,, 0099746674, 0.584,SemiDetached,1011772390882858240
,,, 0099784331, 0.705,OverContact,814368409693740160
,,, 0099920728, 0.341,Detached,1056446544751396480
,,, 0099931724, 0.435,SemiDetached,2928048019384079360
,,, 0099982385, 0.504,SemiDetached,1863126752540322560
,,, 0100029948, 0.337,Detached,4958768033630176640
,,, 0100100827, 0.537,SemiDetached,4955371367334610048
,,, 0100100829, 0.404,SemiDetached,4931352192228727552
,,, 0100508429, 0.715,OverContact,2901007519457689216
,,, 0100917608, 0.447,SemiDetached,4964652894740377088
,,, 0100918213, 0.574,SemiDetached,4964530127395157248
,,, 0101070833, 0.700,SemiDetached,4842588618517698944
,,, 0101220458, 0.494,SemiDetached,216688766601562368
,,, 0101233501, 0.394,Detached,6666896284097645440
,,, 0101302325, 0.564,SemiDetached,122489551000566656
,,, 0101395259, 0.173,Detached,5660787138310207232
,,, 0101546875, 0.299,Detached,709548908201884416
,,, 0101547609, 0.562,SemiDetached,709587249372597760
,,, 0101645013, 0.851,Ellipsoidal,1348042457276499840
,,, 0101654574, 0.168,Detached,6669015008646492800
,,, 0101719607, 0.528,SemiDetached,1347782800733439872
,,, 0101767283, 0.666,SemiDetached,1347743939869168640
,,, 0101845679, 0.405,SemiDetached,6667869317529833728
,,, 0102169275, 0.196,Detached,6142286984036528896
,,, 0102195674, 0.246,Detached,5416752486737577984
,,, 0102643159, 0.559,SemiDetached,4054618559611164288
,,, 0102691227, 0.435,SemiDetached,5415821204685809536
,,, 0102764828, 0.701,OverContact,5414044153377950080
,,, 0102841799, 0.495,SemiDetached,1093318701548868096
,,, 0102929927, 0.170,Detached,1121970222221461120
,,, 0102978235, 0.471,SemiDetached,5415801477898627072
,,, 0103452621, 0.191,Detached,551278985387076736
,,, 0103566595, 0.844,Ellipsoidal,500845452173512064
,,, 0103573024, 0.678,SemiDetached,1071534966724220160
,,, 0103605167, 0.149,Detached,1070676218079057408
,,, 0103656297, 0.905,Ellipsoidal,1066923516173792000
,,, 0103683084, 0.273,Detached,6183541489240696704
,,, 0103743317, 0.543,SemiDetached,1073112357888959104
,,, 0103777040, 0.652,SemiDetached,6156291674094268416
,,, 0104743460, 0.309,Detached,270511338254131968
,,, 0104909909, 0.472,SemiDetached,2059461424331468288
,,, 0104975120, 0.566,SemiDetached,258811675539612672
,,, 0105233028, 0.345,Detached,261767540750719360
,,, 0105802318, 0.876,Ellipsoidal,5442446183689624448
,,, 0105992935, 0.306,Detached,5440772181535837824
,,, 0106055469, 0.628,SemiDetached,5442581599717110912
,,, 0106309554, 0.638,SemiDetached,5440939101145686400
,,, 0106403786, 0.497,SemiDetached,5392917071807507456
,,, 0106470229, 0.247,Detached,5442882144348901632
,,, 0107012110, 0.349,Detached,5393445662022037376
,,, 0107548305, 0.949,Ellipsoidal,6172784245432412544
,,, 0110428269, 0.500,SemiDetached,2023144005524070528
,,, 0110981024, 0.623,SemiDetached,2022957981918417152
,,, 0111267340, 0.471,SemiDetached,4957547816240452096
,,, 0112098034, 0.394,Detached,6170950053878597376
,,, 0112099606, 0.166,Detached,6173448694052752384
,,, 0112236473, 0.241,Detached,5591534020483812480
,,, 0112401201, 0.680,SemiDetached,6758341463596296704
,,, 0113061684, 0.882,Ellipsoidal,6745080219492054016
,,, 0113098812, 0.287,Detached,2024378928892417792
,,, 0113501026, 0.541,SemiDetached,6752359978601939968
,,, 0113565705, 0.890,Ellipsoidal,6741202826095178752
,,, 0114500611, 0.816,Ellipsoidal,2356815135622438784
,,, 0114819301, 0.109,Detached,2366167547168965504
,,, 0115046240, 0.832,Ellipsoidal,2980852202739698944
,,, 0115105140, 0.766,OverContact,6776899811118500480
,,, 0115115136, 0.414,SemiDetached,6774012596663278080
,,, 0115244268, 0.383,Detached,6581578545471170944
,,, 0115275539, 0.505,SemiDetached,4962203904388326528
,,, 0115443990, 0.627,SemiDetached,4997329074646834304
,,, 0115481900, 0.604,SemiDetached,2036801520456347392
,,, 0115693377, 0.238,Detached,4993712402945847552
,,, 0115771549, 0.253,Detached,1903064893205691392
,,, 0115920747, 0.188,Detached,1540448367843603584
,,, 0115971584, 0.834,Ellipsoidal,1344698189582086016
,,, 0115980439, 0.479,SemiDetached,3447541592477586304
,,, 0116161302, 0.572,SemiDetached,4609102617076419456
,,, 0116163356, 0.824,Ellipsoidal,4609332376349201408
,,, 0116380226, 0.140,Detached,1393971390134144640
,,, 0116417661, 0.481,SemiDetached,5004017987993842048
,,, 0116484192, 0.788,OverContact,1394887837372693632
,,, 0116502572, 0.553,SemiDetached,1391285764265043968
,,, 0116503129, 0.783,OverContact,1400700641814408960
,,, 0116520408, 0.783,OverContact,1400951777142630272
,,, 0116890331, 0.784,OverContact,446997621819596544
,,, 0116991977, 0.505,SemiDetached,435997252803241856
,,, 0117175528, 0.562,SemiDetached,445958725070708864
,,, 0117378874, 0.668,SemiDetached,706118294483472512
,,, 0117397619, 0.384,Detached,435534392766818560
,,, 0117515123, 0.818,Ellipsoidal,6519090860121394816
,,, 0117544915, 0.513,SemiDetached,6544034106030789120
,,, 0117549840, 0.485,SemiDetached,2420740604223270912
,,, 0117648603, 0.521,SemiDetached,3170994425021057664
,,, 0117739806, 0.224,Detached,2893146943331155712
,,, 0117879940, 0.580,SemiDetached,3181048977818709376
,,, 0117925262, 0.508,SemiDetached,2980362198509580928
,,, 0117978580, 0.767,OverContact,3173484509621374464
,,, 0117979897, 0.365,Detached,2980392087185289216
,,, 0118200081, 0.522,SemiDetached,6648937887666818688
,,, 0118271395, 0.848,Ellipsoidal,6648949535618124800
,,, 0118271404, 0.851,Ellipsoidal,6648949604337601152
,,, 0118313102, 0.180,Detached,5317922441698512128
,,, 0118389230, 0.756,OverContact,131038391345067520
,,, 0118826280, 0.720,OverContact,5001230863456552064
,,, 0119058688, 0.266,Detached,5680457809351701120
,,, 0119159743, 0.849,Ellipsoidal,6649398690418063232
,,, 0119327278, 0.753,OverContact,5575085876283450368
,,, 0119461266, 0.467,SemiDetached,3002394006353377152
,,, 0120258315, 0.540,SemiDetached,2100107208087937152
4035667,,, 0120315082, 0.275,Detached,2100215578703659136
,,, 0120362128, 0.567,SemiDetached,2093003675779400960
,,, 0120393264, 0.648,SemiDetached,6649717136474046592
,,, 0120414806, 0.522,SemiDetached,2306294844069169152
,,, 0120566395, 0.394,Detached,4997947996614358656
,,, 0120585579, 0.260,Detached,4998332791323679488
,,, 0120602501, 0.078,Detached,1909086338574083328
,,, 0120607386, 0.878,Ellipsoidal,4997907692641176192
,,, 0120610833, 0.233,Detached,2308834780352875904
5258503,,, 0120689878, 0.221,Detached,2100771141312717056
,,, 0120826084, 0.484,SemiDetached,2099012987861070592
,,, 0120826158, 0.321,Detached,2099011888349441536
,,, 0120896927, 0.334,Detached,5068777809824976256
,,, 0120956236, 0.752,OverContact,5100598264746652544
,,, 0121009628, 0.721,OverContact,5088926497842921600
,,, 0121048789, 0.393,Detached,5088611698217419648
,,, 0121078334, 0.643,SemiDetached,5087757377681887232
,,, 0121092386, 0.661,SemiDetached,5088684334703914240
,,, 0121134517, 0.814,Ellipsoidal,5087617945863684608
,,, 0121156576, 0.428,SemiDetached,5087620076167457280
5261743,,, 0121273032, 0.414,SemiDetached,2100618270538909056
,,, 0121420805, 0.530,SemiDetached,6515929626753204096
,,, 0121455954, 0.671,SemiDetached,5963159364309081472
,,, 0121568625, 0.247,Detached,4898497925796771328
,,, 0121595243, 0.307,Detached,4898384298142204928
,,, 0121714982, 0.890,Ellipsoidal,2979368033839740032
,,, 0121966220, 0.379,Detached,201724172833886464
,,, 0122104276, 0.442,SemiDetached,201325050114091136
,,, 0122275115, 0.109,Detached,201334563459334016
,,, 0122330743, 0.513,SemiDetached,5304157101574550400
,,, 0122645363, 0.532,SemiDetached,5966150998003864960
5530935,,, 0122707747, 0.262,Detached,2101518259466644608
9748032,,, 0122891349, 0.832,Ellipsoidal,2118604498357977088
,,, 0123014200, 0.653,SemiDetached,2118565014722283648
,,, 0123038007, 0.907,Ellipsoidal,2118523924771357184
,,, 0123042728, 0.635,SemiDetached,2117048856905564288
,,, 0123153249, 0.674,SemiDetached,5531921695480803072
7335713,,, 0123201494, 0.560,SemiDetached,2116760991017472128
,,, 0123222370, 0.146,Detached,3827309648831598464
9691292,,, 0123311124, 0.751,OverContact,2119162083894390016
,,, 0123405765, 0.521,SemiDetached,5019851745707391104
9136455,,, 0123492200, 0.961,Ellipsoidal,2107057182428200832
,,, 0123573766, 0.150,Detached,2966405272785121280
,,, 0123625970, 0.904,Ellipsoidal,2917460993713363968
,,, 0123902605, 0.235,Detached,2913227014952246784
,,, 0124095230, 0.159,Detached,6180966394355426816
,,, 0124106762, 0.358,Detached,3051069179958852992
,,, 0124199788, 0.152,Detached,3050759422614537344
,,, 0124205037, 0.794,OverContact,6181063980305593472
,,, 0124282575, 0.314,Detached,6179179176857942016
,,, 0124369049, 0.759,OverContact,5962902490928793088
,,, 0124604724, 0.697,SemiDetached,6181322502977295360
,,, 0124642273, 0.415,SemiDetached,3049892633794061824
,,, 0124712813, 0.381,Detached,3045955042137707008
,,, 0124950413, 0.219,Detached,3049572328012544384
,,, 0125115082, 0.544,SemiDetached,5938815416650641664
,,, 0125175122, 0.386,Detached,5726416265819176704
,,, 0125267683, 0.633,SemiDetached,3046088976398149760
,,, 0125298121, 0.711,OverContact,2874976139289746560
,,, 0125442121, 0.382,Detached,1914027887425281280
,,, 0125497512, 0.611,SemiDetached,3046036062400216576
,,, 0125501325, 0.211,Detached,3046501465054508544
,,, 0125857387, 0.680,SemiDetached,5962929738182931584
,,, 0125958765, 1.025,Ellipsoidal,5962940527141294848
,,, 0126232983, 0.301,Detached,875991569665151616
,,, 0126325291, 0.530,SemiDetached,691776539688562048
,,, 0126336928, 0.656,SemiDetached,1845206534070618624
,,, 0126446153, 0.581,SemiDetached,5601635474337751808
,,, 0126586580, 0.553,SemiDetached,5614635756227464320
,,, 0126602778, 0.644,SemiDetached,6483428715872072192
,,, 0126637765, 0.835,Ellipsoidal,6485127598776039424
,,, 0126763885, 0.304,Detached,6483138169924712832
,,, 0126944775, 0.496,SemiDetached,6580038335837487744
,,, 0126945917, 0.597,SemiDetached,6579957899690993024
,,, 0127365016, 0.178,Detached,1924490187240994816
,,, 0127955334, 0.390,Detached,6099970462272368384
,,, 0128344724, 0.781,OverContact,1907427072447704960
,,, 0128721058, 0.337,Detached,1933322495428083456
,,, 0128790976, 0.212,Detached,6685705320278556544
,,, 0128886984, 0.782,OverContact,6098521615193343872
,,, 0128902999, 0.307,Detached,5602379190880667904
,,, 0128927088, 0.564,SemiDetached,1932218272219097984
,,, 0128927089, 0.565,SemiDetached,1932218276515653888
,,, 0129116176, 0.429,SemiDetached,5905886387736675840
,,, 0129268651, 0.361,Detached,5600397905277045248
,,, 0129409890, 0.397,Detached,1928855351478724736
,,, 0129455317, 0.744,OverContact,1928018863649494912
,,, 0129538133, 0.237,Detached,1931240295282530688
,,, 0129764561, 0.540,SemiDetached,4965590537640948992
,,, 0129781743, 0.750,OverContact,4963720268361413376
,,, 0129810365, 0.869,Ellipsoidal,4849085151689890176
,,, 0129888462, 0.595,SemiDetached,4854906511706572032
,,, 0129913061, 0.653,SemiDetached,337883638364353920
,,, 0129979528, 0.542,SemiDetached,328636019723252096
,,, 0130158361, 0.334,Detached,875749574028354176
,,, 0130158363, 0.346,Detached,875749505309520640
,,, 0130876312, 0.397,Detached,5538543122000136064
,,, 0131239334, 0.729,OverContact,6159587563277621632
,,, 0131625230, 0.491,SemiDetached,5404690264379596160
,,, 0132298139, 0.107,Detached,5404706860135183360
,,, 0132448273, 0.273,Detached,5534354399321642880
,,, 0133105082, 0.789,OverContact,5534658860961593984
,,, 0133701671, 0.235,Detached,5902614619108980992
,,, 0134522557, 0.294,Detached,5540689063765655296
,,, 0135050395, 0.123,Detached,6150072630171194752
,,, 0135085261, 0.350,Detached,3950686363980766336
,,, 0135244338, 0.963,Ellipsoidal,6149888839929167360
,,, 0135443051, 0.584,SemiDetached,4576326312902814208
,,, 0136317809, 0.404,SemiDetached,1862034112873306752
,,, 0136656542, 0.813,Ellipsoidal,1861961579463223296
,,, 0136732283, 0.424,SemiDetached,2054380237487138304
,,, 0136879755, 0.375,Detached,2054464556287815168
,,, 0136995510, 0.363,Detached,1529030111388791424
,,, 0137205922, 0.430,SemiDetached,561970464657195904
,,, 0137310514, 0.408,SemiDetached,2049942466816386304
,,, 0137501278, 0.249,Detached,1145947066129858176
,,, 0137503140, 0.319,Detached,1144238528139961600
,,, 0138017750, 0.675,SemiDetached,125548289270234880
,,, 0138171285, 0.169,Detached,1116457610221334272
,,, 0138256097, 0.787,OverContact,1282849079970135040
,,, 0138256675, 0.709,OverContact,1388350484830805248
,,, 0138333980, 0.081,Detached,3440630513359154688
,,, 0138476641, 0.633,SemiDetached,1143647643719890560
,,, 0138505004, 0.469,SemiDetached,1049087857023628672
,,, 0138543573, 0.627,SemiDetached,1052402300465614080
,,, 0138578906, 0.527,SemiDetached,859626404236660992
,,, 0138650903, 0.317,Detached,864372927213940224
,,, 0138819130, 0.239,Detached,4017386995633359744
,,, 0138857475, 0.156,Detached,3221952390921884288
,,, 0138910382, 0.341,Detached,4007266407712645760
,,, 0138951779, 0.409,SemiDetached,1970343429900009344
,,, 0139061135, 0.562,SemiDetached,4028787904716801792
,,, 0139128537, 0.350,Detached,6516192787989997952
,,, 0139148071, 0.615,SemiDetached,6542729157527627392
,,, 0139188326, 0.533,SemiDetached,6539594415522080512
,,, 0139207681, 0.649,SemiDetached,6540277727634904960
,,, 0139252264, 0.460,SemiDetached,902967434616914560
,,, 0139256217, 0.554,SemiDetached,6539811294186454272
,,, 0139303531, 0.570,SemiDetached,904464282258846464
,,, 0139367232, 0.523,SemiDetached,699121827118090368
,,, 0139378835, 0.473,SemiDetached,327318362413477376
,,, 0139419658, 0.968,Ellipsoidal,2962116799480802304
,,, 0139452314, 0.785,OverContact,760365651281045504
,,, 0139460937, 0.276,Detached,335286213942782208
,,, 0139468902, 0.741,OverContact,6521195703338406272
,,, 0139699256, 0.455,SemiDetached,6466658483488677376
,,, 0139700621, 0.763,OverContact,6465129750009956480
,,, 0139701741, 0.549,SemiDetached,5092361337808801792
,,, 0139703005, 0.737,OverContact,4899255076991501568
,,, 0139704026, 0.281,Detached,4898836193124294400
,,, 0139721086, 0.178,Detached,6465881953401435776
,,, 0139732428, 0.310,Detached,4898014106320948992
,,, 0139825840, 0.507,SemiDetached,6462505250113259008
,,, 0139841210, 0.499,SemiDetached,6561814308565586944
,,, 0140064648, 0.888,Ellipsoidal,5515764990599942272
,,, 0140066660, 0.961,Ellipsoidal,5522548187060866816
,,, 0140132301, 0.977,Ellipsoidal,5523066503711021056
,,, 0140209204, 0.528,SemiDetached,2900782566250390272
,,, 0140212820, 0.499,SemiDetached,2902473993091099776
,,, 0140288359, 0.893,Ellipsoidal,2888480134944363904
,,, 0140346195, 0.412,SemiDetached,3323573340072861056
,,, 0140493525, 0.754,OverContact,5016120965316987648
,,, 0140627676, 0.766,OverContact,500972789364298112
,,, 0140659978, 0.090,Detached,4653000064764423040
,,, 0140659980, 0.085,Detached,4652999862916215296
,,, 0140661916, 0.596,SemiDetached,4652896714978241792
,,, 0140691463, 0.300,Detached,4624979393181971328
,,, 0140736015, 0.108,Detached,551745521915153408
,,, 0140757590, 0.865,Ellipsoidal,4654488391189033344
,,, 0140760434, 0.128,Detached,4649243686371932928
,,, 0140804999, 0.610,SemiDetached,502518908871617536
,,, 0140867345, 0.371,Detached,502193625229265152
,,, 0141124793, 0.266,Detached,4651207624602644480
,,, 0141126559, 0.717,OverContact,4651727036455330048
,,, 0141127435, 0.825,Ellipsoidal,4651292424425138560
,,, 0141148940, 0.552,SemiDetached,774274752546451840
,,, 0141148944, 0.570,SemiDetached,774274645171383296
,,, 0141179506, 0.958,Ellipsoidal,1537395883044801408
,,, 0141268467, 0.337,Detached,4648210527690481152
,,, 0141332108, 0.709,OverContact,5179985546890000000
,,, 0141333573, 0.378,Detached,4623970552607334016
,,, 0141525324, 0.441,SemiDetached,1142795002515741312
,,, 0141606986, 0.731,OverContact,4650697794795813504
,,, 0141620020, 0.366,Detached,1141797779829324288
,,, 0141622065, 0.577,SemiDetached,4650570251448824960
,,, 0141663326, 0.198,Detached,6003554218926635136
,,, 0141685465, 0.220,Detached,5265856885329446400
,,, 0141708335, 0.251,Detached,5260504020344494848
,,, 0141766191, 1.002,Ellipsoidal,5266214918097230976
,,, 0141809359, 0.089,Detached,5265050015603241728
,,, 0141914317, 0.784,OverContact,5266269923742586496
,,, 0141943694, 0.380,Detached,5261495367515673600
,,, 0141975903, 0.758,OverContact,5261762892438749696
,,, 0141978095, 0.222,Detached,5260710969048468864
,,, 0142013583, 0.964,Ellipsoidal,5266101599685911168
,,, 0142047616, 0.547,SemiDetached,570311497303401984
,,, 0142080812, 0.600,SemiDetached,5710677753310686720
,,, 0142105299, 0.030,Detached,5265650696835404544
,,, 0142105466, 0.868,Ellipsoidal,5266407676232077056
,,, 0142109430, 0.821,Ellipsoidal,5260466190272260480
,,, 0142148228, 0.460,SemiDetached,5261927784823409920
,,, 0142177867, 0.396,Detached,4939248197543951104
,,, 0142258314, 0.696,SemiDetached,1029498682986373760
,,, 0142262969, 0.086,Detached,3467432208797826432
,,, 0142308209, 0.363,Detached,1676716066551847808
,,, 0142409400, 0.332,Detached,2949704240919004160
,,, 0142441910, 0.359,Detached,1070123026291382144
,,, 0142587827, 0.887,Ellipsoidal,1078659497130412288
,,, 0142618244, 0.236,Detached,1075711156700419840
,,, 0142677613, 0.298,Detached,2948929497537068544
,,, 0142742998, 0.332,Detached,5759575200048743680
,,, 0142783746, 0.205,Detached,1127909715314129536
,,, 0142791832, 0.246,Detached,1059944640994760448
,,, 0142852841, 0.185,Detached,5055168432853490176
,,, 0142865103, 0.148,Detached,1062418095480187136
,,, 0142875987, 0.281,Detached,5054985505903099392
,,, 0142929481, 0.504,SemiDetached,5054137026523976832
,,, 0143022688, 0.325,Detached,5056189299337096576
,,, 0143100813, 0.806,Ellipsoidal,4548008150397375872
,,, 0143117999, 0.189,Detached,3005743668522350080
,,, 0143171265, 0.719,OverContact,2889193168235247744
,,, 0143234741, 0.389,Detached,2890031030455387776
,,, 0143318403, 0.538,SemiDetached,5699498292732239744
,,, 0143350469, 0.564,SemiDetached,2971766457120866176
,,, 0143350972, 0.491,SemiDetached,2971536418673198976
,,, 0143669444, 0.842,Ellipsoidal,5531044487058453632
,,, 0143848624, 0.329,Detached,5533824194196565504
,,, 0143924219, 0.376,Detached,6560141161106399872
,,, 0143959183, 0.650,SemiDetached,194978119239970944
,,, 0144000467, 0.149,Detached,6508538950109881728
,,, 0144149848, 0.338,Detached,4838502077395025664
,,, 0144167463, 0.899,Ellipsoidal,3588886427865691520
,,, 0144194304, 0.717,OverContact,6571992212825980928
,,, 0144282524, 0.584,SemiDetached,958321449868522624
,,, 0144336221, 0.832,Ellipsoidal,6531558875305002112
,,, 0144440290, 0.281,Detached,6531037981670835584
,,, 0144462697, 0.555,SemiDetached,6520496139062608512
,,, 0144539611, 0.230,Detached,5086152743542494592
,,, 0144598282, 0.726,OverContact,5060565939731334400
,,, 0144695651, 0.352,Detached,3334518570308918656
,,, 0144700903, 0.297,Detached,3340265717587057536
,,, 0145116411, 0.575,SemiDetached,5327769908357178368
,,, 0145586291, 0.347,Detached,5546537739765203840
,,, 0146039664, 0.110,Detached,5546254104435793408
,,, 0146344020, 0.266,Detached,2973492376842306432
,,, 0146439804, 0.077,Detached,2961107757042587904
,,, 0146520491, 0.829,Ellipsoidal,2975096190646552448
,,, 0146522930, 0.435,SemiDetached,2975475311702997376
,,, 0146530594, 0.132,Detached,5366601012612170752
,,, 0146539195, 0.736,OverContact,2962794236080240128
,,, 0146557531, 0.771,OverContact,2975330695863044992
,,, 0146597035, 0.304,Detached,2962704213565952768
,,, 0146601318, 0.566,SemiDetached,3832686329410918272
,,, 0146637697, 0.743,OverContact,4753158191005070720
,,, 0146688260, 0.520,SemiDetached,4947387366728347008
,,, 0146761368, 0.628,SemiDetached,4754463070788780160
,,, 0146879345, 0.434,SemiDetached,2934083857183078656
,,, 0147026702, 0.456,SemiDetached,5391061096182066048
,,, 0147083089, 0.739,OverContact,6575365926816570752
,,, 0147102369, 0.332,Detached,5644240862715385472
,,, 0147131974, 0.593,SemiDetached,6576326144064772352
,,, 0147201138, 0.557,SemiDetached,6576042981165197696
,,, 0147214032, 0.488,SemiDetached,5363752044846198272
,,, 0147314529, 0.601,SemiDetached,2934000740973677696
,,, 0147406559, 0.072,Detached,6564346312045681536
,,, 0147576476, 0.578,SemiDetached,1119321223832256640
,,, 0147611185, 0.999,Ellipsoidal,1066360531861466624
,,, 0147611197, 0.979,Ellipsoidal,1066361322134930688
,,, 0147625755, 0.627,SemiDetached,1584878773727211264
,,, 0147950620, 0.221,Detached,1074139748425931008
,,, 0147975720, 0.179,Detached,5580149092970413184
,,, 0148081648, 0.403,SemiDetached,6007612585056204800
,,, 0148081650, 0.577,SemiDetached,6007612619414804480
,,, 0148158540, 0.544,SemiDetached,6005849243285423104
,,, 0148274098, 0.636,SemiDetached,5577205081867212288
,,, 0148544875, 0.176,Detached,3759697620823567744
,,, 0148611095, 0.146,Detached,3763495402705344512
,,, 0148612685, 0.179,Detached,3756813769326540288
,,, 0148781497, 0.487,SemiDetached,1494867494837967872
,,, 0148914403, 0.081,Detached,1682628518532160512
,,, 0148963419, 0.635,SemiDetached,1680579406815027584
,,, 0149010208, 0.489,SemiDetached,2319577906605289088
,,, 0149030418, 0.443,SemiDetached,5999024986946599808
,,, 0149160359, 0.694,SemiDetached,4660987986700490368
,,, 0149319411, 0.366,Detached,5598020761135142784
,,, 0149438705, 0.465,SemiDetached,694057270402121600
,,, 0149470723, 0.621,SemiDetached,3981401801122733184
,,, 0149473467, 0.606,SemiDetached,4759179627779753600
,,, 0149566964, 0.281,Detached,3944586548348594176
,,, 0149573659, 0.175,Detached,4758403754823747712
,,, 0149583965, 0.893,Ellipsoidal,1443130765466321536
,,, 0149603524, 0.246,Detached,4756649415309914240
,,, 0149622009, 0.733,OverContact,1443191307325367680
,,, 0149629043, 0.455,SemiDetached,4756821557595434880
,,, 0149833117, 0.246,Detached,1103137306027599744
,,, 0149837469, 0.748,OverContact,6552416262990152576
,,, 0149861542, 0.444,SemiDetached,5092516888640338560
,,, 0149976187, 0.674,SemiDetached,5477873272970767360
,,, 0150031040, 0.256,Detached,5480980462768473344
,,, 0150101472, 0.352,Detached,5477851458835763328
,,, 0150101476, 0.411,SemiDetached,5477851145300512896
,,, 0150101799, 0.341,Detached,5477623408954559488
,,, 0150187916, 0.920,Ellipsoidal,5478054421808273280
,,, 0150225473, 0.605,SemiDetached,1018018235403653504
,,, 0150251466, 0.095,Detached,834610212601901184
,,, 0150282779, 0.588,SemiDetached,5587498881532257792
,,, 0150284425, 0.377,Detached,5587549459067657472
,,, 0150300654, 0.366,Detached,5481758504683489920
,,, 0150326668, 0.449,SemiDetached,1577426180835022592
,,, 0150357064, 0.303,Detached,5476967172310178048
,,, 0150361911, 0.461,SemiDetached,5476952058323255552
,,, 0150388753, 0.869,Ellipsoidal,1576336496092854784
,,, 0150390189, 0.461,SemiDetached,5284721966538767232
,,, 0150442264, 0.671,SemiDetached,5478303942228108288
,,, 0150443185, 0.520,SemiDetached,5477159247544461312
,,, 0151267228, 0.297,Detached,5545411844161218944
,,, 0151300352, 0.710,OverContact,5978985558581221760
,,, 0151516273, 0.936,Ellipsoidal,4803455659655741696
,,, 0151587650, 0.946,Ellipsoidal,4803409475871194624
,,, 0151681127, 0.175,Detached,5390443239364017024
,,, 0151826930, 0.485,SemiDetached,5397291341378761344
,,, 0152223725, 0.542,SemiDetached,6780057299276674816
,,, 0152362660, 0.841,Ellipsoidal,4895464441935073408
,,, 0152377056, 0.571,SemiDetached,5999801551387260544
,,, 0152507230, 0.707,OverContact,4837289900184985728
,,, 0152592870, 0.662,SemiDetached,4837595667496752512
,,, 0152825521, 0.583,SemiDetached,6542838829517539328
,,, 0152926069, 0.700,SemiDetached,6594155034345716224
,,, 0153077619, 0.449,SemiDetached,4850983630313873152
,,, 0153166843, 0.474,SemiDetached,2909846325933123840
,,, 0153709888, 0.391,Detached,4839991091016548992
,,, 0153741139, 0.166,Detached,4789456952488660096
